episode,utilization,invalid_learned,invalid_attempted,boxes_attempted,placed_boxes,max_height,avg_height,perc_stacking,perc_best_fit,perc_semi_perfect_fit,perc_random_fit
258,0.68,20,0,26,19,10.0,6.82,7.6923076923076925,46.15384615384615,34.61538461538461,11.538461538461538
259,0.69,17,0,27,20,10.0,7.62,7.407407407407407,29.62962962962963,18.51851851851852,44.44444444444444
260,0.715,11,0,18,14,10.0,7.65,0.0,11.11111111111111,50.0,38.888888888888886
261,0.708,22,0,29,23,10.0,8.31,0.0,31.03448275862069,44.827586206896555,24.137931034482758
262,0.808,15,0,26,21,10.0,8.32,3.8461538461538463,0.0,61.53846153846154,34.61538461538461
263,0.598,18,0,23,15,10.0,6.99,8.695652173913043,17.391304347826086,69.56521739130434,4.3478260869565215
264,0.66,18,0,23,15,10.0,7.0,4.3478260869565215,34.78260869565217,30.434782608695652,30.434782608695652
265,0.704,17,0,29,23,10.0,7.76,10.344827586206897,6.896551724137931,55.172413793103445,27.586206896551722
266,0.696,22,0,31,24,10.0,7.82,9.67741935483871,35.483870967741936,19.35483870967742,35.483870967741936
267,0.748,25,0,28,21,10.0,8.12,3.5714285714285716,46.42857142857143,25.0,25.0
268,0.664,23,0,30,22,10.0,7.28,10.0,23.333333333333332,46.666666666666664,20.0
