episode,utilization,invalid_learned,invalid_attempted,boxes_attempted,placed_boxes,max_height,avg_height,perc_stacking,perc_best_fit,perc_semi_perfect_fit,perc_random_fit
215,0.785,71,0,100,29,10.0,7.85,68.0,19.0,9.0,4.0
216,0.802,79,0,100,21,10.0,8.02,6.0,30.0,54.0,10.0
217,0.733,81,0,100,19,10.0,7.33,8.0,73.0,10.0,9.0
218,0.814,71,0,100,29,10.0,8.14,16.0,14.000000000000002,53.0,17.0
219,0.76,72,0,100,28,10.0,7.6,61.0,9.0,17.0,13.0
220,0.832,76,0,100,24,10.0,8.32,8.0,15.0,71.0,6.0
221,0.755,79,0,100,21,10.0,7.55,16.0,20.0,53.0,11.0
222,0.873,73,0,100,27,10.0,8.73,30.0,12.0,51.0,7.000000000000001
223,0.822,76,0,100,24,10.0,8.22,32.0,14.000000000000002,40.0,14.000000000000002
224,0.879,77,0,100,23,10.0,8.79,52.0,15.0,26.0,7.000000000000001
225,0.735,79,0,100,21,10.0,7.35,24.0,5.0,62.0,9.0
226,0.823,75,0,100,25,10.0,8.23,8.0,7.000000000000001,77.0,8.0
227,0.854,75,0,100,25,10.0,8.54,10.0,12.0,69.0,9.0
228,0.772,74,0,100,26,10.0,7.72,6.0,7.000000000000001,16.0,71.0
229,0.819,74,0,100,26,10.0,8.19,13.0,26.0,25.0,36.0
230,0.844,76,0,100,24,10.0,8.44,9.0,18.0,33.0,40.0
231,0.694,80,0,100,20,10.0,6.94,35.0,20.0,35.0,10.0
232,0.774,79,0,100,21,10.0,7.74,66.0,10.0,13.0,11.0
233,0.894,76,0,100,24,10.0,8.94,13.0,40.0,27.0,20.0
234,0.771,74,0,100,26,10.0,7.71,9.0,6.0,74.0,11.0
235,0.777,73,0,100,27,10.0,7.77,12.0,36.0,46.0,6.0
236,0.795,78,0,100,22,10.0,7.95,7.000000000000001,23.0,37.0,33.0
237,0.77,70,0,100,30,10.0,7.7,11.0,13.0,67.0,9.0
238,0.867,78,0,100,22,10.0,8.67,17.0,11.0,67.0,5.0
239,0.754,80,0,100,20,10.0,7.54,8.0,11.0,74.0,7.000000000000001
240,0.755,74,0,100,26,10.0,7.55,14.000000000000002,33.0,45.0,8.0
241,0.833,73,0,100,27,10.0,8.33,4.0,12.0,72.0,12.0
242,0.77,77,0,100,23,10.0,7.7,6.0,13.0,71.0,10.0
243,0.838,77,0,100,23,10.0,8.38,4.0,15.0,70.0,11.0
244,0.706,78,0,100,22,10.0,7.06,43.0,10.0,41.0,6.0
245,0.808,76,0,100,24,10.0,8.08,13.0,5.0,72.0,10.0
246,0.814,72,0,100,28,10.0,8.14,10.0,10.0,75.0,5.0
247,0.722,72,0,100,28,10.0,7.22,5.0,11.0,76.0,8.0
248,0.716,77,0,100,23,10.0,7.16,19.0,8.0,66.0,7.000000000000001
249,0.699,77,0,100,23,10.0,6.99,9.0,62.0,20.0,9.0
250,0.81,70,0,100,30,10.0,8.1,18.0,8.0,68.0,6.0
251,0.868,72,0,100,28,10.0,8.68,18.0,8.0,62.0,12.0
252,0.84,68,0,100,32,10.0,8.4,10.0,8.0,74.0,8.0
253,0.674,79,0,100,21,10.0,6.74,7.000000000000001,44.0,33.0,16.0
254,0.779,76,0,100,24,10.0,7.79,5.0,7.000000000000001,73.0,15.0
255,0.734,72,0,100,28,10.0,7.34,13.0,12.0,69.0,6.0
256,0.881,71,0,100,29,10.0,8.81,47.0,8.0,41.0,4.0
257,0.688,76,0,100,24,10.0,6.88,15.0,4.0,77.0,4.0
258,0.698,75,0,100,25,10.0,6.98,10.0,9.0,73.0,8.0
259,0.835,77,0,100,23,10.0,8.35,4.0,3.0,85.0,8.0
260,0.769,73,0,100,27,10.0,7.69,13.0,6.0,77.0,4.0
261,0.811,74,0,100,26,10.0,8.11,3.0,5.0,86.0,6.0
262,0.737,79,0,100,21,10.0,7.37,69.0,7.000000000000001,18.0,6.0
263,0.836,67,0,100,33,10.0,8.36,6.0,9.0,81.0,4.0
264,0.758,72,0,100,28,10.0,7.58,23.0,9.0,56.99999999999999,11.0
265,0.863,74,0,100,26,10.0,8.63,12.0,7.000000000000001,76.0,5.0
266,0.857,72,0,100,28,10.0,8.57,7.000000000000001,8.0,22.0,63.0
267,0.811,78,0,100,22,10.0,8.11,8.0,8.0,77.0,7.000000000000001
268,0.807,76,0,100,24,10.0,8.07,62.0,16.0,11.0,11.0
269,0.781,71,0,100,29,10.0,7.81,10.0,18.0,67.0,5.0
270,0.739,75,0,100,25,10.0,7.39,69.0,7.000000000000001,14.000000000000002,10.0
271,0.8,81,0,100,19,10.0,8.0,8.0,73.0,12.0,7.000000000000001
272,0.793,76,0,100,24,10.0,7.93,55.00000000000001,11.0,28.000000000000004,6.0
273,0.689,78,0,100,22,10.0,6.89,55.00000000000001,27.0,10.0,8.0
274,0.75,70,0,100,30,10.0,7.5,10.0,22.0,34.0,34.0
275,0.739,81,0,100,19,10.0,7.39,68.0,16.0,12.0,4.0
276,0.815,75,0,100,25,10.0,8.15,44.0,10.0,7.000000000000001,39.0
277,0.79,73,0,100,27,10.0,7.9,64.0,19.0,5.0,12.0
278,0.796,75,0,100,25,10.0,7.96,43.0,11.0,18.0,28.000000000000004
279,0.724,77,0,100,23,10.0,7.24,50.0,11.0,32.0,7.000000000000001
280,0.753,76,0,100,24,10.0,7.53,6.0,36.0,6.0,52.0
281,0.795,71,0,100,29,10.0,7.95,62.0,7.000000000000001,8.0,23.0
282,0.862,71,0,100,29,10.0,8.62,20.0,1.0,63.0,16.0
283,0.851,69,0,100,31,10.0,8.51,27.0,12.0,59.0,2.0
284,0.804,74,0,100,26,10.0,8.04,66.0,12.0,6.0,16.0
285,0.715,73,0,100,27,10.0,7.15,19.0,16.0,7.000000000000001,57.99999999999999
286,0.83,72,0,100,28,10.0,8.3,51.0,13.0,11.0,25.0
287,0.765,82,0,100,18,10.0,7.65,7.000000000000001,7.000000000000001,56.00000000000001,30.0
288,0.768,71,0,100,29,10.0,7.68,60.0,10.0,8.0,22.0
289,0.721,79,0,100,21,10.0,7.21,25.0,6.0,62.0,7.000000000000001
290,0.767,79,0,100,21,10.0,7.67,74.0,10.0,10.0,6.0
291,0.753,78,0,100,22,10.0,7.53,71.0,7.000000000000001,10.0,12.0
292,0.795,76,0,100,24,10.0,7.95,42.0,40.0,5.0,13.0
293,0.782,74,0,100,26,10.0,7.82,71.0,16.0,9.0,4.0
294,0.832,69,0,100,31,10.0,8.32,55.00000000000001,5.0,21.0,19.0
295,0.709,78,0,100,22,10.0,7.09,57.99999999999999,7.000000000000001,11.0,24.0
296,0.857,70,0,100,30,10.0,8.57,7.000000000000001,12.0,8.0,73.0
297,0.864,71,0,100,29,10.0,8.64,53.0,15.0,8.0,24.0
298,0.816,74,0,100,26,10.0,8.16,70.0,12.0,6.0,12.0
299,0.828,78,0,100,22,10.0,8.28,16.0,7.000000000000001,70.0,7.000000000000001
300,0.756,78,0,100,22,10.0,7.56,11.0,7.000000000000001,11.0,71.0
301,0.733,79,0,100,21,10.0,7.33,59.0,24.0,14.000000000000002,3.0
302,0.741,78,0,100,22,10.0,7.41,16.0,5.0,9.0,70.0
303,0.735,76,0,100,24,10.0,7.35,8.0,14.000000000000002,13.0,65.0
304,0.764,75,0,100,25,10.0,7.64,12.0,74.0,10.0,4.0
305,0.756,76,0,100,24,10.0,7.56,18.0,49.0,10.0,23.0
306,0.76,77,0,100,23,10.0,7.6,23.0,7.000000000000001,7.000000000000001,63.0
307,0.757,83,0,100,17,10.0,7.57,7.000000000000001,15.0,9.0,69.0
