episode,utilization,invalid_learned,invalid_attempted,boxes_attempted,placed_boxes,max_height,avg_height,perc_stacking,perc_best_fit,perc_semi_perfect_fit,perc_random_fit
230,0.67,1,0,14,13,10.0,6.7,7.142857142857142,14.285714285714285,28.57142857142857,50.0
231,0.742,1,0,24,23,10.0,7.42,12.5,20.833333333333336,8.333333333333332,58.333333333333336
232,0.622,1,0,20,19,10.0,6.22,10.0,15.0,25.0,50.0
233,0.8,1,0,16,15,10.0,8.0,18.75,12.5,12.5,56.25
234,0.476,1,0,13,12,10.0,4.76,7.6923076923076925,7.6923076923076925,76.92307692307693,7.6923076923076925
235,0.628,1,0,22,21,10.0,6.28,45.45454545454545,0.0,36.36363636363637,18.181818181818183
236,0.555,1,0,16,15,10.0,5.55,18.75,6.25,75.0,0.0
237,0.53,1,0,15,14,10.0,5.3,6.666666666666667,46.666666666666664,40.0,6.666666666666667
238,0.514,1,0,15,14,10.0,5.14,0.0,26.666666666666668,33.33333333333333,40.0
239,0.612,1,0,18,17,10.0,6.12,11.11111111111111,61.111111111111114,16.666666666666664,11.11111111111111
240,0.6,1,0,23,22,10.0,6.0,17.391304347826086,30.434782608695656,43.47826086956522,8.695652173913043
241,0.662,1,0,22,21,10.0,6.62,13.636363636363635,18.181818181818183,50.0,18.181818181818183
242,0.495,1,0,11,10,10.0,4.95,9.090909090909092,27.27272727272727,63.63636363636363,0.0
243,0.57,1,0,14,13,10.0,5.7,21.428571428571427,28.57142857142857,21.428571428571427,28.57142857142857
244,0.63,1,0,14,13,10.0,6.3,0.0,14.285714285714285,14.285714285714285,71.42857142857143
245,0.755,1,0,16,15,10.0,7.55,12.5,6.25,37.5,43.75
246,0.572,1,0,21,20,10.0,5.72,9.523809523809524,4.761904761904762,38.095238095238095,47.61904761904761
247,0.753,1,0,21,20,10.0,7.53,9.523809523809524,0.0,14.285714285714285,76.19047619047619
248,0.54,1,0,14,13,10.0,5.4,7.142857142857142,14.285714285714285,28.57142857142857,50.0
249,0.45,1,0,12,11,10.0,4.5,16.666666666666664,0.0,83.33333333333334,0.0
250,0.506,1,0,18,17,10.0,5.06,44.44444444444444,38.88888888888889,16.666666666666664,0.0
251,0.654,1,0,22,21,10.0,6.54,27.27272727272727,27.27272727272727,31.818181818181817,13.636363636363635
252,0.7,1,0,20,19,10.0,7.0,0.0,60.0,15.0,25.0
253,0.446,1,0,13,12,10.0,4.46,15.384615384615385,23.076923076923077,53.84615384615385,7.6923076923076925
254,0.726,1,0,22,21,10.0,7.26,27.27272727272727,22.727272727272727,27.27272727272727,22.727272727272727
255,0.538,1,0,14,13,10.0,5.38,28.57142857142857,7.142857142857142,28.57142857142857,35.714285714285715
256,0.695,1,0,14,13,10.0,6.95,14.285714285714285,35.714285714285715,42.857142857142854,7.142857142857142
257,0.469,1,0,15,14,10.0,4.69,6.666666666666667,0.0,66.66666666666666,26.666666666666668
258,0.68,1,0,18,17,10.0,6.8,0.0,44.44444444444444,16.666666666666664,38.88888888888889
259,0.542,1,0,17,16,10.0,5.42,23.52941176470588,5.88235294117647,35.294117647058826,35.294117647058826
260,0.7,1,0,14,13,10.0,7.0,0.0,7.142857142857142,28.57142857142857,64.28571428571429
261,0.654,1,0,19,18,10.0,6.54,42.10526315789473,0.0,15.789473684210526,42.10526315789473
262,0.47,1,0,14,13,10.0,4.7,21.428571428571427,7.142857142857142,64.28571428571429,7.142857142857142
263,0.58,1,0,15,14,10.0,5.8,6.666666666666667,0.0,73.33333333333333,20.0
264,0.66,1,0,16,15,10.0,6.6,12.5,25.0,18.75,43.75
