episode,utilization,invalid_learned,invalid_attempted,boxes_attempted,placed_boxes,max_height,avg_height,perc_stacking,perc_best_fit,perc_semi_perfect_fit,perc_random_fit
166,0.544,8,0,36,28,10.0,5.44,11.11111111111111,22.22222222222222,47.22222222222222,19.444444444444446
167,0.657,7,0,29,22,10.0,6.57,13.793103448275861,55.172413793103445,20.689655172413794,10.344827586206897
168,0.776,5,0,32,27,10.0,7.76,6.25,59.375,6.25,28.125
169,0.816,5,0,30,25,10.0,8.16,36.666666666666664,16.666666666666664,26.666666666666668,20.0
170,0.699,7,0,25,18,10.0,6.99,16.0,20.0,40.0,24.0
171,0.685,6,0,19,13,10.0,6.85,10.526315789473683,15.789473684210526,52.63157894736842,21.052631578947366
172,0.759,6,0,31,25,10.0,7.59,9.67741935483871,29.03225806451613,51.61290322580645,9.67741935483871
173,0.64,10,0,35,25,10.0,6.4,25.71428571428571,11.428571428571429,54.285714285714285,8.571428571428571
174,0.616,7,0,27,20,10.0,6.16,7.4074074074074066,7.4074074074074066,77.77777777777779,7.4074074074074066
175,0.776,5,0,31,26,10.0,7.76,9.67741935483871,19.35483870967742,29.03225806451613,41.935483870967744
176,0.68,7,0,24,17,10.0,6.8,8.333333333333332,41.66666666666667,37.5,12.5
177,0.712,8,0,32,24,10.0,7.12,18.75,43.75,28.125,9.375
178,0.734,6,0,31,25,10.0,7.34,9.67741935483871,32.25806451612903,16.129032258064516,41.935483870967744
179,0.695,7,0,28,21,10.0,6.95,7.142857142857142,7.142857142857142,78.57142857142857,7.142857142857142
180,0.716,6,0,28,22,10.0,7.16,14.285714285714285,42.857142857142854,32.142857142857146,10.714285714285714
181,0.798,5,0,27,22,10.0,7.98,11.11111111111111,62.96296296296296,14.814814814814813,11.11111111111111
182,0.82,3,0,19,16,10.0,8.2,5.263157894736842,57.89473684210527,10.526315789473683,26.31578947368421
183,0.797,4,0,28,24,10.0,7.97,39.285714285714285,14.285714285714285,32.142857142857146,14.285714285714285
184,0.664,8,0,30,22,10.0,6.64,23.333333333333332,10.0,16.666666666666664,50.0
185,0.757,7,0,29,22,10.0,7.57,3.4482758620689653,37.93103448275862,17.24137931034483,41.37931034482759
186,0.724,9,0,41,32,10.0,7.24,4.878048780487805,65.85365853658537,7.317073170731707,21.951219512195124
187,0.702,8,0,27,19,10.0,7.02,18.51851851851852,48.148148148148145,29.629629629629626,3.7037037037037033
188,0.657,8,0,32,24,10.0,6.57,18.75,34.375,21.875,25.0
189,0.738,7,0,25,18,10.0,7.38,16.0,76.0,4.0,4.0
190,0.713,6,0,26,20,10.0,7.13,11.538461538461538,65.38461538461539,11.538461538461538,11.538461538461538
191,0.726,6,0,32,26,10.0,7.26,46.875,12.5,34.375,6.25
192,0.6,8,0,26,18,10.0,6.0,15.384615384615385,7.6923076923076925,69.23076923076923,7.6923076923076925
