episode,utilization,invalid_learned,invalid_attempted,boxes_attempted,placed_boxes,max_height,avg_height,perc_stacking,perc_best_fit,perc_semi_perfect_fit,perc_random_fit
147,0.314,1,0,9,8,9.0,3.14,33.33333333333333,55.55555555555556,11.11111111111111,0.0
148,0.328,1,0,10,9,9.0,3.28,10.0,30.0,20.0,40.0
149,0.724,1,0,26,25,10.0,7.24,34.61538461538461,15.384615384615385,7.6923076923076925,42.30769230769231
150,0.66,1,0,19,18,10.0,6.6,52.63157894736842,5.263157894736842,15.789473684210526,26.31578947368421
151,0.448,1,0,13,12,10.0,4.48,38.46153846153847,46.15384615384615,0.0,15.384615384615385
152,0.87,1,0,14,13,10.0,8.7,50.0,35.714285714285715,7.142857142857142,7.142857142857142
153,0.464,1,0,15,14,9.0,4.64,53.333333333333336,20.0,13.333333333333334,13.333333333333334
154,0.604,1,0,15,14,10.0,6.04,53.333333333333336,13.333333333333334,6.666666666666667,26.666666666666668
155,0.302,1,0,18,17,10.0,3.02,33.33333333333333,22.22222222222222,5.555555555555555,38.88888888888889
156,0.625,1,0,14,13,10.0,6.25,14.285714285714285,57.14285714285714,28.57142857142857,0.0
157,0.82,1,0,16,15,10.0,8.2,0.0,18.75,31.25,50.0
158,0.52,1,0,16,15,10.0,5.2,56.25,12.5,6.25,25.0
159,0.47,1,0,11,10,10.0,4.7,27.27272727272727,27.27272727272727,0.0,45.45454545454545
160,0.496,1,0,14,13,10.0,4.96,21.428571428571427,28.57142857142857,35.714285714285715,14.285714285714285
161,0.58,1,0,17,16,10.0,5.8,17.647058823529413,11.76470588235294,11.76470588235294,58.82352941176471
162,0.495,1,0,11,10,10.0,4.95,36.36363636363637,18.181818181818183,0.0,45.45454545454545
163,0.64,1,0,17,16,10.0,6.4,47.05882352941176,41.17647058823529,11.76470588235294,0.0
164,0.625,1,0,12,11,10.0,6.25,50.0,25.0,16.666666666666664,8.333333333333332
165,0.694,1,0,18,17,10.0,6.94,5.555555555555555,22.22222222222222,61.111111111111114,11.11111111111111
166,0.572,1,0,25,24,10.0,5.72,12.0,40.0,24.0,24.0
167,0.384,1,0,15,14,10.0,3.84,13.333333333333334,53.333333333333336,13.333333333333334,20.0
168,0.46,1,0,15,14,10.0,4.6,26.666666666666668,20.0,40.0,13.333333333333334
169,0.488,1,0,13,12,10.0,4.88,15.384615384615385,23.076923076923077,38.46153846153847,23.076923076923077
170,0.477,1,0,14,13,10.0,4.77,21.428571428571427,28.57142857142857,42.857142857142854,7.142857142857142
171,0.535,1,0,10,9,10.0,5.35,0.0,30.0,60.0,10.0
172,0.377,1,0,10,9,10.0,3.77,30.0,20.0,0.0,50.0
173,0.496,1,0,18,17,8.0,4.96,11.11111111111111,61.111111111111114,11.11111111111111,16.666666666666664
174,0.208,1,0,8,7,7.0,2.08,50.0,37.5,12.5,0.0
175,0.468,1,0,17,16,10.0,4.68,47.05882352941176,17.647058823529413,17.647058823529413,17.647058823529413
176,0.53,1,0,13,12,10.0,5.3,0.0,30.76923076923077,23.076923076923077,46.15384615384615
177,0.424,1,0,15,14,10.0,4.24,66.66666666666666,13.333333333333334,0.0,20.0
178,0.608,1,0,21,20,10.0,6.08,42.857142857142854,0.0,9.523809523809524,47.61904761904761
179,0.342,1,0,11,10,10.0,3.42,18.181818181818183,0.0,45.45454545454545,36.36363636363637
180,0.456,1,0,13,12,10.0,4.56,15.384615384615385,7.6923076923076925,69.23076923076923,7.6923076923076925
181,0.481,1,0,12,11,10.0,4.81,8.333333333333332,0.0,41.66666666666667,50.0
182,0.69,1,0,13,12,10.0,6.9,46.15384615384615,7.6923076923076925,23.076923076923077,23.076923076923077
183,0.527,1,0,12,11,10.0,5.27,58.333333333333336,25.0,8.333333333333332,8.333333333333332
184,0.522,1,0,18,17,9.0,5.22,5.555555555555555,44.44444444444444,38.88888888888889,11.11111111111111
185,0.652,1,0,18,17,10.0,6.52,11.11111111111111,16.666666666666664,44.44444444444444,27.77777777777778
186,0.507,1,0,19,18,10.0,5.07,15.789473684210526,5.263157894736842,57.89473684210527,21.052631578947366
187,0.72,1,0,20,19,10.0,7.2,15.0,5.0,65.0,15.0
188,0.496,1,0,20,19,10.0,4.96,20.0,25.0,20.0,35.0
189,0.485,1,0,10,9,10.0,4.85,0.0,30.0,50.0,20.0
190,0.48,1,0,12,11,10.0,4.8,16.666666666666664,33.33333333333333,41.66666666666667,8.333333333333332
191,0.166,1,0,10,9,10.0,1.66,10.0,0.0,40.0,50.0
192,0.596,1,0,18,17,10.0,5.96,5.555555555555555,44.44444444444444,33.33333333333333,16.666666666666664
193,0.408,1,0,14,13,10.0,4.08,21.428571428571427,28.57142857142857,14.285714285714285,35.714285714285715
194,0.68,1,0,27,26,10.0,6.8,22.22222222222222,37.03703703703704,18.51851851851852,22.22222222222222
195,0.467,1,0,17,16,10.0,4.67,47.05882352941176,23.52941176470588,0.0,29.411764705882355
196,0.515,1,0,10,9,10.0,5.15,20.0,20.0,30.0,30.0
197,0.45,1,0,13,12,10.0,4.5,23.076923076923077,15.384615384615385,15.384615384615385,46.15384615384615
198,0.424,1,0,11,10,10.0,4.24,36.36363636363637,18.181818181818183,0.0,45.45454545454545
199,0.458,1,0,18,17,10.0,4.58,16.666666666666664,11.11111111111111,5.555555555555555,66.66666666666666
200,0.418,1,0,12,11,10.0,4.18,41.66666666666667,41.66666666666667,8.333333333333332,8.333333333333332
201,0.584,1,0,18,17,10.0,5.84,44.44444444444444,22.22222222222222,33.33333333333333,0.0
202,0.524,1,0,21,20,10.0,5.24,38.095238095238095,38.095238095238095,14.285714285714285,9.523809523809524
203,0.2,1,0,9,8,4.0,2.0,0.0,88.88888888888889,11.11111111111111,0.0
204,0.788,1,0,19,18,10.0,7.88,42.10526315789473,21.052631578947366,31.57894736842105,5.263157894736842
205,0.484,1,0,18,17,10.0,4.84,11.11111111111111,5.555555555555555,77.77777777777779,5.555555555555555
206,0.346,1,0,10,9,8.0,3.46,10.0,10.0,60.0,20.0
207,0.556,1,0,18,17,10.0,5.56,16.666666666666664,5.555555555555555,72.22222222222221,5.555555555555555
208,0.687,1,0,19,18,10.0,6.87,26.31578947368421,10.526315789473683,52.63157894736842,10.526315789473683
209,0.368,1,0,14,13,10.0,3.68,14.285714285714285,28.57142857142857,7.142857142857142,50.0
210,0.688,1,0,20,19,10.0,6.88,25.0,45.0,25.0,5.0
211,0.394,1,0,17,16,10.0,3.94,29.411764705882355,52.94117647058824,5.88235294117647,11.76470588235294
212,0.594,1,0,18,17,10.0,5.94,61.111111111111114,22.22222222222222,5.555555555555555,11.11111111111111
213,0.437,1,0,14,13,10.0,4.37,28.57142857142857,57.14285714285714,7.142857142857142,7.142857142857142
214,0.518,1,0,12,11,10.0,5.18,25.0,66.66666666666666,0.0,8.333333333333332
215,0.53,1,0,19,18,10.0,5.3,26.31578947368421,42.10526315789473,10.526315789473683,21.052631578947366
216,0.504,1,0,18,17,10.0,5.04,27.77777777777778,33.33333333333333,33.33333333333333,5.555555555555555
217,0.658,1,0,18,17,10.0,6.58,22.22222222222222,38.88888888888889,33.33333333333333,5.555555555555555
218,0.488,1,0,15,14,10.0,4.88,6.666666666666667,66.66666666666666,13.333333333333334,13.333333333333334
219,0.758,1,0,18,17,10.0,7.58,11.11111111111111,61.111111111111114,22.22222222222222,5.555555555555555
220,0.608,1,0,17,16,10.0,6.08,17.647058823529413,47.05882352941176,23.52941176470588,11.76470588235294
221,0.336,1,0,11,10,10.0,3.36,9.090909090909092,27.27272727272727,45.45454545454545,18.181818181818183
222,0.519,1,0,15,14,10.0,5.19,20.0,46.666666666666664,6.666666666666667,26.666666666666668
223,0.6,1,0,20,19,10.0,6.0,20.0,40.0,25.0,15.0
224,0.418,1,0,12,11,10.0,4.18,16.666666666666664,33.33333333333333,0.0,50.0
225,0.54,1,0,18,17,10.0,5.4,0.0,83.33333333333334,11.11111111111111,5.555555555555555
226,0.581,1,0,21,20,10.0,5.81,19.047619047619047,66.66666666666666,4.761904761904762,9.523809523809524
227,0.67,1,0,14,13,10.0,6.7,7.142857142857142,42.857142857142854,28.57142857142857,21.428571428571427
228,0.625,1,0,17,16,10.0,6.25,11.76470588235294,58.82352941176471,11.76470588235294,17.647058823529413
229,0.78,1,0,22,21,10.0,7.8,0.0,9.090909090909092,63.63636363636363,27.27272727272727
230,0.67,1,0,14,13,10.0,6.7,14.285714285714285,35.714285714285715,42.857142857142854,7.142857142857142
231,0.628,1,0,21,20,10.0,6.28,47.61904761904761,23.809523809523807,19.047619047619047,9.523809523809524
232,0.48,1,0,16,15,10.0,4.8,6.25,68.75,12.5,12.5
233,0.755,1,0,15,14,10.0,7.55,13.333333333333334,66.66666666666666,0.0,20.0
234,0.34,1,0,10,9,9.0,3.4,20.0,30.0,30.0,20.0
235,0.436,1,0,14,13,10.0,4.36,21.428571428571427,42.857142857142854,14.285714285714285,21.428571428571427
236,0.555,1,0,16,15,10.0,5.55,18.75,31.25,43.75,6.25
237,0.53,1,0,15,14,10.0,5.3,0.0,80.0,13.333333333333334,6.666666666666667
238,0.626,1,0,17,16,10.0,6.26,11.76470588235294,58.82352941176471,23.52941176470588,5.88235294117647
239,0.464,1,0,14,13,10.0,4.64,7.142857142857142,42.857142857142854,21.428571428571427,28.57142857142857
240,0.54,1,0,21,20,10.0,5.4,14.285714285714285,33.33333333333333,28.57142857142857,23.809523809523807
241,0.532,1,0,18,17,10.0,5.32,55.55555555555556,33.33333333333333,5.555555555555555,5.555555555555555
242,0.495,1,0,11,10,10.0,4.95,9.090909090909092,27.27272727272727,27.27272727272727,36.36363636363637
243,0.441,1,0,11,10,9.0,4.41,0.0,27.27272727272727,54.54545454545454,18.181818181818183
244,0.415,1,0,10,9,10.0,4.15,50.0,30.0,10.0,10.0
245,0.655,1,0,14,13,10.0,6.55,7.142857142857142,71.42857142857143,14.285714285714285,7.142857142857142
246,0.572,1,0,21,20,10.0,5.72,19.047619047619047,28.57142857142857,23.809523809523807,28.57142857142857
247,0.294,1,0,8,7,7.0,2.94,0.0,62.5,25.0,12.5
248,0.39,1,0,12,11,8.0,3.9,8.333333333333332,66.66666666666666,8.333333333333332,16.666666666666664
249,0.45,1,0,12,11,9.0,4.5,8.333333333333332,58.333333333333336,25.0,8.333333333333332
250,0.63,1,0,21,20,10.0,6.3,4.761904761904762,9.523809523809524,47.61904761904761,38.095238095238095
251,0.591,1,0,20,19,10.0,5.91,25.0,30.0,25.0,20.0
252,0.61,1,0,18,17,10.0,6.1,38.88888888888889,16.666666666666664,33.33333333333333,11.11111111111111
253,0.676,1,0,19,18,10.0,6.76,21.052631578947366,26.31578947368421,42.10526315789473,10.526315789473683
254,0.455,1,0,13,12,10.0,4.55,15.384615384615385,69.23076923076923,7.6923076923076925,7.6923076923076925
255,0.34,1,0,9,8,8.0,3.4,33.33333333333333,33.33333333333333,11.11111111111111,22.22222222222222
256,0.815,1,0,16,15,10.0,8.15,43.75,6.25,18.75,31.25
257,0.415,1,0,12,11,9.0,4.15,33.33333333333333,16.666666666666664,8.333333333333332,41.66666666666667
258,0.46,1,0,12,11,10.0,4.6,8.333333333333332,50.0,8.333333333333332,33.33333333333333
259,0.542,1,0,17,16,10.0,5.42,11.76470588235294,47.05882352941176,11.76470588235294,29.411764705882355
260,0.7,1,0,14,13,10.0,7.0,0.0,71.42857142857143,21.428571428571427,7.142857142857142
261,0.455,1,0,14,13,10.0,4.55,14.285714285714285,50.0,21.428571428571427,14.285714285714285
262,0.47,1,0,14,13,10.0,4.7,14.285714285714285,28.57142857142857,21.428571428571427,35.714285714285715
263,0.58,1,0,15,14,10.0,5.8,46.666666666666664,26.666666666666668,6.666666666666667,20.0
264,0.62,1,0,15,14,10.0,6.2,20.0,40.0,33.33333333333333,6.666666666666667
265,0.52,1,0,16,15,10.0,5.2,6.25,37.5,43.75,12.5
266,0.504,1,0,16,15,10.0,5.04,25.0,62.5,6.25,6.25
267,0.76,1,0,18,17,10.0,7.6,27.77777777777778,33.33333333333333,38.88888888888889,0.0
268,0.616,1,0,21,20,10.0,6.16,14.285714285714285,9.523809523809524,57.14285714285714,19.047619047619047
269,0.516,1,0,10,9,10.0,5.16,40.0,30.0,10.0,20.0
270,0.53,1,0,17,16,10.0,5.3,52.94117647058824,17.647058823529413,11.76470588235294,17.647058823529413
271,0.342,1,0,16,15,10.0,3.42,50.0,6.25,6.25,37.5
272,0.667,1,0,19,18,10.0,6.67,21.052631578947366,21.052631578947366,26.31578947368421,31.57894736842105
273,0.615,1,0,17,16,10.0,6.15,23.52941176470588,11.76470588235294,52.94117647058824,11.76470588235294
274,0.308,1,0,7,6,8.0,3.08,42.857142857142854,0.0,42.857142857142854,14.285714285714285
275,0.825,1,0,18,17,9.0,8.25,33.33333333333333,16.666666666666664,27.77777777777778,22.22222222222222
276,0.69,1,0,17,16,10.0,6.9,64.70588235294117,17.647058823529413,5.88235294117647,11.76470588235294
